Area_code,Area_name,Patient count,CV_AF,CV_CHD,CV_CVD,CV_HF,CV_LVSD,CV_HYP,CV_PAD,CV_STIA,Resp_AST,Resp_COPD,LS_OB,HD_CAN,HD_CKD,HD_DM,HD_PC,Neu_DEM,Neu_DEP,Neu_EP,Neu_LD,Neu_MH,MS_OST,MS_RA
M86612,GEORGE ELIOT MEDICAL CENTRE,"2,680",0.005597015,0.015671642,0.013413816,0.001865672,0.000746269,0.09141791,0.005597015,0.008955224,0.059701493,0.005970149,0.04771274,0.011567164,0.023610428,0.11208577,0.001119403,0.005970149,0.082144614,0.003935071,0.005970149,0.007835821,0.015570934,0.005755396
M86613,GOSFORD GREEN SURGERY,"3,509",0.005129667,0.017098889,0.012181617,0.000854944,0.000569963,0.116557424,0.005414648,0.007409518,0.035052722,0.018808777,0.095036553,0.013394129,0.032704886,0.077504726,0.000284981,0.001139926,0.076567911,0.007310504,0.003134796,0.007979481,0.002735978,0.003358209
M86617,CITY OF COVENTRY HEALTH CENTRE,"2,855",0.009457093,0.035726795,0.004294479,0.007355517,0.003502627,0.185989492,0.00525394,0.011208406,0.072504378,0.011908932,0.080249666,0.017863398,0.017833259,0.129916041,0.002101576,0.002101576,0.05751226,0.004458315,0.003152364,0.016462347,0.006256517,0.011338857
M86622,GOVIND HEALTH CENTRE,"2,667",0.019872516,0.028121485,0.005535055,0.004874391,0.001499813,0.143232096,0.005249344,0.017622797,0.041619798,0.011248594,0.076548673,0.025496813,0.084070796,0.062964582,0.001499813,0.005624297,0.049557522,0.004424779,0.007499063,0.009373828,0.000848896,0.006487889
M86624,JUBILEE HEALTH CENTRE,"9,049",0.006630567,0.02409106,0.00701829,0.006299039,0.003204774,0.117692563,0.007183114,0.013261134,0.057133385,0.014366228,0.103904089,0.015250304,0.0539502,0.098298961,0.002210189,0.002762736,0.13848755,0.007377805,0.00596751,0.019560172,0.007171672,0.009327806
M86627,STOKE ALDERMOOR MED CTRE,"5,645",0.003542958,0.014703277,0.017647059,0.003897254,0.001948627,0.104517272,0.004782994,0.006023029,0.067670505,0.014526129,0.121478873,0.007085917,0.043008048,0.07011893,0.000177148,0.001417183,0.13832998,0.006036217,0.005491585,0.009211692,0.004052685,0.010480136
M86633,EDGWICK MEDICAL CENTRE,"4,741",0.004429445,0.0219363,0.012510785,0.003163889,0.000421852,0.110947058,0.001476482,0.004640371,0.045770934,0.006960557,0.07715767,0.007171483,0.016468435,0.128609705,0.00105463,0.005062223,0.038731321,0.010673986,0.006116853,0.011390002,0.002265006,0.005531295
M86638,WOODWAY MEDICAL CENTRE,"5,252",0.019611577,0.025704494,0.012341561,0.009520183,0.001904037,0.173838538,0.007044935,0.019611577,0.070258949,0.019040366,0.150658683,0.030845392,0.021796407,0.075200377,0.001523229,0.004760091,0.120958084,0.009580838,0.007235339,0.008758568,0.002525253,0.006975122
Y00060,THE ANCHOR CENTRE,608,0.004934211,0.023026316,0.026859504,0.004934211,0.001644737,0.082236842,0.009868421,0.011513158,0.083881579,0.032894737,0.07907743,0.004934211,0.018121911,0.042763158,0,0,0.350906096,0.013179572,0.014802632,0.116776316,0,0.004934211
Y00140,TORCROSS MEDICAL CENTRE,"2,267",0.022496692,0.047198941,0.009601182,0.005293339,0.000882223,0.16541685,0.007057786,0.025143361,0.06881341,0.029554477,0.11227702,0.026907808,0.065057712,0.085106383,0.003087781,0.006616674,0.058237146,0.007869885,0.003087781,0.007057786,0.004668534,0.010235415
Y00996,MERIDIAN PRACTICE,"2,748",0.001091703,0.005094614,0.008230453,0.000727802,0.000363901,0.033842795,0.001091703,0.003275109,0.020014556,0.000727802,0.063185379,0.002911208,0.005221932,0.036317136,0.000363901,0.001091703,0.072584856,0.003655352,0.001091703,0.008733624,0,0.002011061
Y04947,MALLING HEALTH AT STOKE ALDERMOOR,"3,310",0.0081571,0.018126888,0.01043585,0.005438066,0.001510574,0.094561934,0.003927492,0.012084592,0.033534743,0.013293051,0.102892562,0.010574018,0.030991736,0.05230895,0.003021148,0.013897281,0.06446281,0.00785124,0.001812689,0.006646526,0.005181347,0.004050223
Y04949,RUGBY TOWN MEDICAL PRACTICE,"5,410",0.007208872,0.019408503,0.007469958,0.004066543,0.000924214,0.113308688,0.004990758,0.009426987,0.068761553,0.010536044,0.076133652,0.019963031,0.016706444,0.063909774,0.0025878,0.003696858,0.105727924,0.00548926,0.003881701,0.007578558,0.004654255,0.007640658
Y04951,ARDEN HEALTHCARE CENTRE,"5,531",0.002711987,0.004700777,0.01348228,0.001084795,0.000542397,0.052793347,0.001807991,0.003073585,0.02495028,0.007593564,0.068035626,0.004339179,0.008411677,0.039110242,0.000903996,0.001627192,0.063334983,0.003958436,0.002350389,0.011751944,0.00173913,0.001690413
Y04952,BROAD LANE SURGERY,"4,029",0.012658228,0.02705386,0.015645954,0.003723008,0.000496401,0.148672127,0.005212211,0.016381236,0.060312733,0.016133035,0.101229896,0.026309258,0.033112583,0.054483188,0.000992802,0.005212211,0.109429202,0.008514664,0.002482005,0.007942417,0.000735835,0.005531653
Y04965,MALLING HEALTH AT FOLESHILL,"3,799",0.00184259,0.009476178,0.013422819,0.002105817,0.000526454,0.051855752,0.000789681,0.003421953,0.020005265,0.003948407,0.081723027,0.003421953,0.008856683,0.056692913,0.000526454,0.000789681,0.043478261,0.002818035,0.002895499,0.010792314,0.008,0.001160093
M87001,MEADOWBROOK SURGERY,"7,286",0.028273401,0.040625858,0.01309141,0.005352731,0.001646994,0.206011529,0.003705737,0.020450178,0.057782048,0.018116937,0.086885779,0.044468844,0.065733811,0.06805354,0.009470217,0.007960472,0.072079401,0.008135373,0.007548724,0.006176228,0.002257336,0.011352734
M87002,NORTON MEDICAL PRACTICE,"5,428",0.028187178,0.04532056,0.014814815,0.011238025,0.007737657,0.197310243,0.006263817,0.02247605,0.066875461,0.018975682,0.108227988,0.042372881,0.08139277,0.064007014,0.005342668,0.006263817,0.131736527,0.006875139,0.006079587,0.005342668,0.001881114,0.006730352
M87003,MOSS GROVE SURGERY,"14,516",0.035340314,0.044020391,0.018086625,0.00971342,0.002066685,0.190410581,0.006200055,0.023629099,0.061931662,0.017360154,0.129024166,0.042987049,0.077096747,0.066457784,0.006613392,0.010815652,0.145747972,0.009699808,0.002686691,0.005097823,0.004743424,0.010912052
M87005,THREE VILLAGES MEDICAL PRACTICE,"9,885",0.023571067,0.038340921,0.011611785,0.009812848,0.003439555,0.196560445,0.006373293,0.019929186,0.066059686,0.020232676,0.166077739,0.038239757,0.064109036,0.078832481,0.009104704,0.006777946,0.13869258,0.008329127,0.003945372,0.009307031,0.002728851,0.009369991
M87006,EVE HILL MEDICAL PRACTICE,"7,398",0.026899162,0.043254934,0.008037019,0.007028927,0.003108948,0.189240335,0.006758583,0.020951609,0.082725061,0.02676399,0.191388371,0.030413625,0.074249873,0.08776329,0.010408218,0.007975128,0.146465503,0.011866418,0.006217897,0.011895107,0.001783167,0.009870044
M87007,THE RIDGEWAY SURGERY,"10,738",0.033246415,0.045539207,0.01079258,0.0136897,0.006705159,0.194356491,0.005867014,0.024026821,0.061091451,0.023002421,0.17186251,0.03706463,0.081877355,0.077200496,0.008195195,0.01136152,0.143770698,0.011647825,0.005587633,0.008381449,0.003875135,0.011349727
M87008,KINGSWINFORD MEDICAL PRACTICE,"7,741",0.030616199,0.048960083,0.013950399,0.009430306,0.00284201,0.188347759,0.008913577,0.024932179,0.060328123,0.020281617,0.16543015,0.033845756,0.07308603,0.070238281,0.012401499,0.006588296,0.092501973,0.008681926,0.003100375,0.005296473,0.00260266,0.010166359
M87009,AW SURGERIES,"17,443",0.020352004,0.035659004,0.006538578,0.005675629,0.002063865,0.159204265,0.005732959,0.01662558,0.07229261,0.022587858,0.165395335,0.028894112,0.041587208,0.07421311,0.00699421,0.005675629,0.089995599,0.008288103,0.003554434,0.008714097,0.003568658,0.009893943
M87010,THE WATERFRONT SURGERY,"8,149",0.018161738,0.030187753,0.007664563,0.00552215,0.00110443,0.168855074,0.006503866,0.01546202,0.061111793,0.031414898,0.159824506,0.0220886,0.034628643,0.09187935,0.002454289,0.003067861,0.137417737,0.007677844,0.005399436,0.007853724,0.00034904,0.009317245
M87011,LION HEALTH,"26,205",0.035222286,0.049036443,0.02032305,0.011219233,0.006258348,0.220683076,0.007784774,0.025414997,0.077008205,0.023125358,0.146782494,0.044953253,0.081252066,0.079345907,0.014233925,0.010532341,0.102214249,0.009489637,0.006639954,0.008547987,0.010936673,0.01067143
M87012,THE GREENS HEALTH CENTRE,"7,628",0.015338228,0.032511799,0.005949302,0.006292606,0.002753015,0.127163083,0.003801783,0.014551652,0.068432092,0.021499738,0.124209004,0.018353435,0.033086241,0.069008338,0.004588359,0.004063975,0.0833484,0.009763153,0.005374934,0.00812795,0.001755926,0.008015334
M87014,LAPAL MEDICAL PRACTICE,"7,045",0.025550035,0.043293116,0.011119348,0.011639461,0.005393896,0.178140525,0.003548616,0.022711143,0.071540099,0.014620298,0.146067416,0.034066714,0.060393258,0.066099931,0.006529454,0.007806955,0.135533708,0.008251404,0.00212917,0.008232789,0.003269042,0.005653589
M87015,LOWER GORNAL MEDICAL PRACTICE,"8,763",0.032294876,0.046102933,0.015416238,0.014264521,0.003765834,0.242040397,0.007075203,0.027159649,0.07212142,0.031952528,0.134083646,0.038114801,0.097540642,0.080587589,0.006732854,0.008102248,0.151451994,0.008614701,0.004450531,0.006504622,0.000738007,0.010726409
M87016,WOODSETTON MEDICAL CENTRE,"6,673",0.02532594,0.044807433,0.005620985,0.006294021,0.001348719,0.189120336,0.007792597,0.022628503,0.051401169,0.0304211,0.16718436,0.033867826,0.078019368,0.080043463,0.003896299,0.006294021,0.11145624,0.010597479,0.004795444,0.006593736,0.002338009,0.010741139
M87017,STEPPINGSTONES MEDICAL PRACTICE,"8,803",0.016471657,0.04180393,0.007936508,0.009542202,0.002839941,0.151993639,0.007156651,0.015449279,0.069976144,0.021129161,0.133135656,0.02306032,0.034988881,0.101912688,0.013404521,0.005566284,0.107931801,0.008598962,0.006815858,0.012836533,0.000348189,0.008625647
M87018,THE SUMMERHILL SURGERY,"5,973",0.055750879,0.062280261,0.018112488,0.027624309,0.014398125,0.256152687,0.013728445,0.053909258,0.05792734,0.027456889,0.162237762,0.052067638,0.14045954,0.087497531,0.084714549,0.08890005,0.110889111,0.023576424,0.008203583,0.015067805,0.035286285,0.010164191
M87019,THE LIMES SURGERY MEDICAL CENTRE,"7,069",0.02022917,0.038619324,0.009781791,0.008346301,0.002829254,0.176969868,0.008912152,0.022209648,0.068609421,0.024048663,0.134109221,0.023199887,0.046016115,0.088618746,0.00311218,0.002546329,0.110653536,0.011280215,0.003819494,0.012165794,0.001468968,0.011809656
M87020,FELDON LANE PRACTICE,"9,381",0.024944036,0.03901503,0.010722348,0.010126852,0.00479693,0.160110862,0.005436521,0.022918665,0.056603774,0.013324805,0.170170036,0.032619124,0.037488285,0.072154069,0.01300501,0.008421277,0.127460169,0.009639845,0.003837544,0.006395907,0.006241873,0.007952027
M87021,COSELEY MEDICAL CENTRE,"6,717",0.022182522,0.04302516,0.01331484,0.009081435,0.002679768,0.226440375,0.005359536,0.017567366,0.047193688,0.024415662,0.169765258,0.029477445,0.074741784,0.087206073,0.002828644,0.006401667,0.090516432,0.008262911,0.005359536,0.010272443,0.001120657,0.009879254
M87023,WORDSLEY GREEN HEALTH CENTRE,"9,839",0.025205814,0.03699563,0.014628128,0.006809635,0.001524545,0.17715215,0.006199817,0.02114036,0.069417624,0.021038723,0.155176736,0.041874174,0.06242166,0.075924323,0.00640309,0.00752109,0.112308849,0.007896716,0.003252363,0.00640309,0.000952835,0.010495485
M87024,WYCHBURY MEDICAL GROUP,"21,546",0.028357932,0.047201337,0.016066253,0.012902627,0.003852223,0.193121693,0.008307807,0.023391813,0.075141558,0.026501439,0.176144971,0.034159473,0.080934623,0.085374267,0.008261394,0.010349949,0.123586995,0.010488288,0.004037872,0.009793001,0.002602104,0.010163525
M87025,CROSS STREET HEALTH CENTRE,"4,731",0.025153245,0.047981399,0.008042895,0.007609385,0.006129782,0.186641302,0.010357218,0.029592052,0.082646375,0.030226168,0.14938304,0.029592052,0.061695983,0.091452325,0.001690974,0.00591841,0.18167498,0.0094513,0.004861551,0.012470936,0.002144772,0.009504238
M87026,ST JAMES MEDICAL PRACTICE2,"4,813",0.021400374,0.039891959,0.009859689,0.008518595,0.003532101,0.156243507,0.008310825,0.017452732,0.066278828,0.016206108,0.183076104,0.028464575,0.050558808,0.098820446,0.009141907,0.00664866,0.134646088,0.01064396,0.004986495,0.00997299,0.002863688,0.009568141
M87027,QUARRY BANK MEDICAL CENTRE,"4,055",0.023181258,0.03674476,0.01056338,0.011097411,0.004685573,0.190382244,0.007151665,0.022194821,0.074722565,0.032799014,0.203600248,0.03107275,0.054934823,0.082644628,0.009371147,0.009864365,0.172873991,0.012104283,0.006411837,0.010850801,0.004560261,0.008144796
M87028,NETHERTON HEALTH CENTRE,"7,655",0.019072502,0.035401698,0.004221505,0.007707381,0.001567603,0.149836708,0.00731548,0.014239059,0.055127368,0.017896799,0.171631451,0.027302417,0.06356079,0.07945439,0.002220771,0.003788374,0.126775199,0.009352269,0.004702809,0.007576747,0.000774593,0.00874979
M87030,PEDMORE MEDICAL PRACTICE,"3,976",0.032696177,0.055331992,0.007836308,0.013078471,0.006539235,0.221830986,0.008299799,0.02389336,0.072434608,0.026911469,0.163424125,0.044265594,0.076623765,0.089020772,0.007293763,0.009305835,0.144567495,0.006285543,0.006036217,0.013581489,0.001078749,0.011156782
M87034,CLEMENT ROAD MEDICAL PRACTICE,"3,676",0.017682263,0.035364527,0.017526289,0.010065288,0.003536453,0.17437432,0.002448313,0.019314472,0.077257889,0.017954298,0.203472222,0.024483134,0.055208333,0.097050754,0.006528836,0.010065288,0.123263889,0.012152778,0.008433079,0.009793254,0.005255255,0.009465855
M87036,BEAN MEDICAL PRACTICE,"3,496",0.011441648,0.02173913,0.006960557,0.005434783,0.002860412,0.136155606,0.003718535,0.01201373,0.056922197,0.019450801,0.144176707,0.010011442,0.040562249,0.079795597,0.002574371,0.00228833,0.099196787,0.007228916,0.006006865,0.013443936,0,0.006548536
M87037,NORTHWAY MEDICAL CENTRE,"6,071",0.030966892,0.040520507,0.02467751,0.00790644,0.001482458,0.208367649,0.006094548,0.022401581,0.056662823,0.018942514,0.147640177,0.039861637,0.06958451,0.071855096,0.014495141,0.008400593,0.148043566,0.007260992,0.00197661,0.00395322,0.000365497,0.009823183
M87041,RANGEWAYS ROAD SURGERY,"5,435",0.023551058,0.038638454,0.012624585,0.008279669,0.003863845,0.176080957,0.00699172,0.016375345,0.066605336,0.022079117,0.179493141,0.028150874,0.047895838,0.078669725,0.005703772,0.006807728,0.076958847,0.006742618,0.003679853,0.005703772,0.001411765,0.008133755
M87601,KEELINGE HOUSE,"6,639",0.01626751,0.037204398,0.009273108,0.007079379,0.001958126,0.15198072,0.005573128,0.014158759,0.059195662,0.025756891,0.162677485,0.014610634,0.035902637,0.083748754,0.006627504,0.00858563,0.101014199,0.009736308,0.010845007,0.011296882,0.001072386,0.008426416
M87602,HALESOWEN MEDICAL PRACTICE,"9,794",0.023994282,0.035736165,0.016033147,0.00796406,0.002348377,0.165101082,0.006943026,0.017970186,0.06105779,0.021543802,0.148911503,0.026853175,0.063248744,0.068711968,0.015111293,0.009393506,0.077418524,0.007986603,0.003165203,0.006840923,0.003514056,0.011237358
M87605,CENTRAL CLINIC,"4,168",0.015115163,0.031190019,0.006760019,0.007197697,0.002639155,0.122840691,0.006477927,0.014395393,0.051823417,0.016554702,0.096795953,0.021113244,0.035750422,0.08297378,0.001439539,0.002159309,0.110623946,0.008431703,0.004798464,0.010076775,0,0.009099773
M87612,ST JAMES MEDICAL PRACTICE1,"2,381",0.02351953,0.040319194,0.018195603,0.005879882,0.003779924,0.138597228,0.006299874,0.018899622,0.065098698,0.018059639,0.1453125,0.029399412,0.071875,0.079136691,0.006719866,0.005879882,0.109375,0.008854167,0.005459891,0.012179756,0.003236246,0.006609049
M87617,LINKS MEDICAL PRACTICE,"3,427",0.008170411,0.034432448,0.011448197,0.006127809,0.001459002,0.12839218,0.005252407,0.015757222,0.060986285,0.016924424,0.203982121,0.016632623,0.042665583,0.100722311,0.008754012,0.004085206,0.167005282,0.008939456,0.004085206,0.01400642,0.002457002,0.005509642
M87618,QUINCY RISE SURGERY,"3,255",0.013210445,0.024884793,0.021927588,0.003379416,0.001228879,0.148387097,0.001536098,0.009831029,0.062980031,0.011981567,0.154465312,0.019047619,0.059793024,0.048964218,0.006451613,0.003686636,0.101188195,0.004216175,0.002764977,0.005222734,0,0.005216095
M87620,CASTLE MEADOWS SURGERY,"5,938",0.009599192,0.023576962,0.006060606,0.003031324,0.001178848,0.111485349,0.003536544,0.014314584,0.07157292,0.007241495,0.097761029,0.017682721,0.034138772,0.061819765,0.00269451,0.007241495,0.140767014,0.007093771,0.00269451,0.006399461,0.002274019,0.006217839
M87621,BATH STREET MEDICAL CENTRE,"2,923",0.013342456,0.041053712,0.010083037,0.004105371,0.001026343,0.149846049,0.008210742,0.015737256,0.066712282,0.028395484,0.170638298,0.017105713,0.046382979,0.072390572,0.007868628,0.0023948,0.092340426,0.009361702,0.004447485,0.023947999,0.001877934,0.009143807
M87623,ALEXANDRA MEDICAL CENTRE,"2,566",0.008183944,0.03624318,0.006519967,0.007794232,0.001948558,0.134840218,0.005845674,0.009353079,0.068589244,0.012860483,0.138333333,0.012470772,0.041666667,0.117102397,0.01441933,0.004286828,0.058888889,0.004444444,0.006235386,0.008963367,0.004385965,0.005302227
M87625,CRESTFIELD SURGERY,"1,409",0.018452803,0.066004258,0.009756098,0.012065295,0.007806955,0.209368346,0.006387509,0.022001419,0.064584812,0.032647268,0.139009557,0.026969482,0.070373588,0.109401709,0.005677786,0.004258339,0.071242398,0.009556907,0.004968062,0.009226402,0.006420546,0.010942761
M87638,THORNS ROAD SURGERY,"3,381",0.019816622,0.05501331,0.008260196,0.007985803,0.001478852,0.206447797,0.005619639,0.020999704,0.054421769,0.03046436,0.17721519,0.031943212,0.10198915,0.083273767,0.011239278,0.003549246,0.122965642,0.008318264,0.004732328,0.008873114,0.002006689,0.015215853
Y01756,STOURSIDE MEDICAL PRACTICE,"6,227",0.023767464,0.039987153,0.010714286,0.009474868,0.003693592,0.174080617,0.007226594,0.018628553,0.067127027,0.027621648,0.144744626,0.025052192,0.072175113,0.067522864,0.003693592,0.004817729,0.164661802,0.005915993,0.005138911,0.007547776,0.004971319,0.009415834
Y02212,DUDLEY WOOD SURGERY,"2,582",0.022463207,0.043377227,0.016655101,0.010844307,0.004260263,0.167312161,0.010844307,0.020139427,0.058869094,0.025174284,0.187839842,0.034082107,0.045477014,0.079551,0.02439969,0.002711077,0.137419674,0.010380623,0.003872967,0.007358637,0.000998004,0.012025012
M81003,WESTFIELD SURGERY,"9,168",0.02421466,0.037303665,0.010955218,0.006980803,0.001417976,0.150850785,0.008507853,0.019633508,0.073298429,0.022033159,0.118009924,0.03828534,0.031648116,0.082560297,0.004253927,0.009162304,0.066514684,0.01045997,0.005890052,0.007962478,0.001453841,0.01165074
M81009,GOLDEN VALLEY PRACTICE,"5,879",0.023303283,0.031978228,0.015216767,0.01394795,0.005953393,0.180813063,0.005953393,0.021262119,0.060384419,0.018880762,0.075424782,0.038271815,0.043721508,0.066352652,0.002891648,0.007144072,0.08371322,0.006423539,0.004252424,0.007484266,0.012629534,0.011712439
M81012,ST.KATHERINES SURGERY,"8,794",0.027632477,0.035365022,0.006166892,0.011143962,0.007505117,0.152490334,0.006481692,0.024675915,0.062428929,0.016374801,0.128992461,0.035478736,0.055106237,0.066287879,0.002501706,0.01137139,0.070047978,0.00726525,0.004548556,0.005685695,0.01197329,0.007756085
M81013,KING STREET SURGERY,"8,949",0.023578053,0.033970276,0.009602195,0.007375126,0.004469773,0.140127389,0.007375126,0.021790144,0.05240809,0.030282713,0.082083333,0.027153872,0.046111111,0.064701851,0.006257682,0.009163035,0.065277778,0.009722222,0.006481171,0.008939546,0.004325493,0.009736308
M81014,GREYFRIARS SURGERY,"6,792",0.020465253,0.033421673,0.009069707,0.008833922,0.003239105,0.146201413,0.006625442,0.021054181,0.05638987,0.022526502,0.071699476,0.032096584,0.038829691,0.074768023,0.003091873,0.00721437,0.121184757,0.007224129,0.004416961,0.013103651,0.006503443,0.009009009
M81016,THE MARCHES SURGERY,"9,415",0.027509294,0.038449283,0.014133627,0.015932023,0.00669145,0.145831121,0.008497079,0.02708444,0.062772172,0.024535316,0.126343042,0.034731811,0.057605178,0.067577925,0.003292618,0.008709506,0.067572816,0.010355987,0.007966012,0.00913436,0.006832157,0.011504425
M81018,WEOBLEY SURGERY,"6,163",0.033100763,0.041051436,0.010718114,0.012331657,0.010222294,0.184488074,0.006328087,0.032127211,0.061658283,0.024663313,0.091860465,0.045107902,0.057751938,0.064979873,0.00113581,0.008437449,0.083914729,0.006976744,0.001784845,0.005841311,0.005481823,0.012310606
M81023,SARUM HOUSE SURGERY,"11,004",0.02480916,0.037531807,0.011026557,0.01263177,0.003544166,0.175572519,0.006815703,0.021083242,0.065976009,0.019356598,0.104354605,0.032533624,0.04677581,0.07351161,0.004089422,0.009087605,0.082303152,0.009577904,0.004089422,0.010541621,0.008212255,0.00924516
M81024,MUCH BIRCH SURGERY,"4,950",0.026060606,0.032525253,0.016781836,0.009292929,0.003636364,0.168484848,0.007676768,0.026464646,0.076161616,0.017171717,0.106866538,0.045454545,0.050290135,0.066746411,0.002424242,0.008686869,0.081237911,0.010638298,0.008484848,0.005454545,0.008761905,0.007332072
M81026,MOORFIELD HOUSE SURGERY,"14,696",0.019665215,0.030280348,0.015692574,0.009594447,0.003130103,0.159975504,0.00653239,0.020481764,0.055457267,0.026878062,0.124697755,0.028851388,0.050259067,0.066763302,0.00190528,0.008369624,0.105094991,0.010276339,0.005851932,0.008777899,0.004315771,0.012546312
M81032,CANTILUPE SURGERY,"12,383",0.023822983,0.032625373,0.012505453,0.005572155,0.00096907,0.150771219,0.007914076,0.022288621,0.056206089,0.022773157,0.086250634,0.031333279,0.043429731,0.062612523,0.002261164,0.009125414,0.110908168,0.008219178,0.007671808,0.011386578,0.006919731,0.008865248
M81043,THE MORTIMER MEDICAL PRAC,"8,447",0.028294069,0.04214514,0.013096169,0.008878892,0.000710311,0.172724044,0.00544572,0.024742512,0.076950397,0.021782881,0.082787119,0.040250977,0.049586777,0.069266507,0.006156032,0.006511187,0.07722998,0.006127102,0.001894164,0.00544572,0.00109866,0.009031541
M81044,ALTON STREET SURGERY,"10,604",0.026310826,0.032723501,0.0122436,0.009901924,0.001886081,0.190588457,0.006601283,0.024141833,0.066012825,0.024424745,0.085635359,0.029234251,0.04017035,0.072892938,0.001980385,0.008581667,0.123158379,0.009208103,0.007355715,0.009619012,0.007349939,0.009115463
M81048,NUNWELL SURGERY,"9,475",0.026490765,0.043377309,0.010460251,0.017097625,0.003271768,0.188707124,0.008443272,0.027546174,0.076094987,0.036833773,0.098346279,0.043799472,0.056126284,0.078715756,0.007387863,0.010659631,0.096842897,0.008519168,0.005277045,0.007598945,0.0089141,0.010290334
M81054,KINGTON MEDICAL PRACTICE,"7,169",0.038638583,0.045055098,0.008705882,0.013530478,0.006834984,0.18370763,0.00781141,0.03152462,0.061514856,0.02357372,0.091899027,0.041846841,0.066820657,0.076671571,0.003347747,0.012972521,0.052796568,0.009404389,0.002929279,0.00781141,0.00255037,0.014382676
M81061,PENDEEN SURGERY,"8,591",0.02758701,0.038761495,0.010357631,0.008613665,0.004656035,0.157257595,0.006285648,0.023978582,0.058200442,0.01978815,0.121749897,0.042951926,0.035630761,0.059664896,0.001746013,0.011640088,0.091346815,0.007841519,0.00523804,0.00791526,0.006451613,0.008360302
M81066,WARGRAVE HOUSE SURGERY,"8,942",0.021919034,0.036792664,0.011531809,0.015209125,0.013084321,0.178819056,0.007492731,0.020688884,0.064079624,0.022366361,0.130245824,0.033102214,0.040608448,0.072109574,0.002572132,0.01051219,0.121553715,0.011680022,0.006486245,0.011518676,0.017440369,0.00995355
M81067,THE SURGERY KINGSTONE,"4,512",0.024601064,0.030806738,0.006836308,0.00554078,0.001108156,0.145390071,0.005319149,0.022606383,0.049202128,0.011303191,0.058239028,0.020611702,0.018216947,0.067339149,0.000443262,0.004875887,0.056858957,0.008556445,0.003546099,0.00376773,0.003747073,0.008868584
M81076,COLWALL SURGERY,"3,135",0.021371611,0.032854864,0.016762703,0.013397129,0.007974482,0.16969697,0.006060606,0.022647528,0.059011164,0.014035088,0.067315175,0.034130781,0.036575875,0.050287908,0.003189793,0.014354067,0.059922179,0.003501946,0.00414673,0.006698565,0.016071429,0.008339651
M81080,QUAY HOUSE MEDICAL CENTRE,"6,454",0.014564611,0.023551286,0.007829978,0.003563681,0.000774713,0.140997831,0.00464828,0.014099783,0.057948559,0.020762318,0.073977021,0.031453362,0.052811933,0.061480302,0.001859312,0.006817478,0.061681113,0.00886918,0.005268051,0.007747134,0.001680672,0.008243376
M81093,BELMONT MEDICAL CENTRE,"8,115",0.018730746,0.028465804,0.011093502,0.011829945,0.009365373,0.141096734,0.006777572,0.021688232,0.072088725,0.026494147,0.135425004,0.026124461,0.049143589,0.071710008,0.004929144,0.00788663,0.149991996,0.010565071,0.004929144,0.008626001,0.015463918,0.012432012
M81600,CRADLEY SURGERY,"3,317",0.031353633,0.033463973,0.009675859,0.013264998,0.006331022,0.165812481,0.003617727,0.027735906,0.074766355,0.022309316,0.072661871,0.044015677,0.065827338,0.064596717,0.000904432,0.007235454,0.082374101,0.010071942,0.004220681,0.004220681,0.007266629,0.009862628
M81604,FOWNHOPE MEDICAL CENTRE,"5,337",0.030728874,0.030541503,0.009690528,0.008431703,0.002997939,0.178002623,0.005059022,0.024732996,0.070076822,0.019861345,0.126590909,0.048529136,0.067727273,0.0671156,0.004122166,0.011617013,0.0975,0.006590909,0.002061083,0.00637062,0.009187799,0.009530142
M81621,LEDBURY MARKET SURGERY,"4,924",0.033103168,0.036352559,0.005584642,0.013606824,0.001218522,0.165718928,0.009138911,0.022136474,0.053818034,0.018683997,0.104642594,0.043866775,0.066568411,0.06713524,0.001827782,0.008732738,0.107835913,0.007369197,0.003452478,0.006701868,0.025514403,0.009343555
M84001,RED ROOFS SURGERY,"15,131",0.025114004,0.033771727,0.011090357,0.010045602,0.004758443,0.18868548,0.007798559,0.022866962,0.062322385,0.021479083,0.108552088,0.027955852,0.108304441,0.076515213,0.00132179,0.007600291,0.098481096,0.013290408,0.007864649,0.009979512,0.010408062,0.009983897
M84003,ARBURY MEDICAL CENTRE,"9,351",0.01978398,0.032509892,0.002941717,0.011335686,0.006095605,0.170890814,0.00748583,0.016361886,0.056464549,0.020104802,0.128160767,0.029836381,0.062283737,0.085095207,0.000748583,0.00481232,0.081847219,0.011179132,0.00491926,0.00748583,0.003944255,0.007150286
M84005,DR CHAUDHURI'S PRACTICE,"2,514",0.020286396,0.033015115,0.024506467,0.012728719,0.003977725,0.158711217,0.013126492,0.017104216,0.043754972,0.031026253,0.14677983,0.024264121,0.111333,0.096504185,0.003579952,0.005568815,0.095356965,0.012481278,0.018297534,0.011933174,0.016410256,0.010684798
M84006,PEAR TREE SURGERY,"10,502",0.018758332,0.033041325,0.008967904,0.008093696,0.003427918,0.148543135,0.005427538,0.019996191,0.057417635,0.020186631,0.086819718,0.026661588,0.032397157,0.077250748,0.001618739,0.004189678,0.072252651,0.007341802,0.001809179,0.005617978,0.007470651,0.009098146
